"Fecha","Emisora","Precio.Sucio","Precio.Limpio","Intereses.Devengados","Dias.por.Vencer","Tasa.Descuento","Precio.Sucio.24.Hrs","Precio.Limpio.24.Hrs","Intereses.Devengados.24.Hrs","Dias.Por.Vencer.24.Hrs","Tasa.Descuento.24.Hrs","Plazo","Sobretasa","Duracion","Convexidad","Rendimiento","Instrumento","FechaInicioCupon","FechaFinCupon","Tasa.Cupon.Vigente","Tasa.Cupon.Vigente.24.Hrs","Moneda","Homologación.Calificación","Clave","fechaInicio","fechaFinal","PagosCupon","Maduración","PAGOS","PAGOS.EXACTOS","TresAños","CincoAños","DiezAños"
"02/01/2019","GICSA",92.15075,91.46975,0.681,1429,0,92.180166,91.473944,0.706222,1428,0,2548,3.37,3.178846,12.697509,0.1183,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"03/01/2019","GICSA",92.326705,91.620483,0.706222,1428,0,92.356055,91.624611,0.731444,1427,0,2548,3.37,3.177521,12.688429,0.1178,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"04/01/2019","GICSA",92.708765,91.977321,0.731444,1427,0,92.796333,91.989222,0.807111,1424,0,2548,3.37,3.178009,12.691704,0.1166,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0,0,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.050515,100.007182,0.043333,26,0,100.114372,100.006039,0.108333,23,0,28,-0.698314,0.071823,0.010317,0.07696675,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.102268,100.052268,0.05,26,0,100.170875,100.045875,0.125,23,0,28,-0.127162,0.071794,0.010309,0.08267827,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.039449,100.015282,0.024167,27,0,100.109852,100.013185,0.096667,24,0,28,0.097786,0.074525,0.011108,0.08492886,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.075871,100.050677,0.025194,32,0,100.146222,100.045444,0.100778,29,0,33,0.097786,0.088223,0.015567,0.08493442,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.025303,100.002247,0.023056,27,0,100.093842,100.00162,0.092222,24,0,28,-0.127162,0.074538,0.011112,0.08267938,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100.038676,100.014537,0.024139,27,0,100.109079,100.012523,0.096556,24,0,28,0.097786,0.074525,0.011108,0.08492886,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","AFIRALM",100,100,0,91,0,100.069392,99.998559,0.070833,88,0,91,0.097786,0.247461,0.122474,0.085,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"04/01/2019","ARREACT",100.02544,99.999912,0.025528,111,0,100.1018,99.999689,0.102111,108,0,112,0.6,0.302872,0.115701,0.0919,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","GICSA",92.414891,91.60778,0.807111,1424,0,92.444294,91.611961,0.832333,1423,0,2548,3.37,3.166775,12.615136,0.1179,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"08/01/2019","GICSA",92.385816,91.553483,0.832333,1423,0,92.415258,91.557702,0.857556,1422,0,2548,3.37,3.163637,12.59378,0.1181,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.112449,100.004116,0.108333,23,0,100.133836,100.003836,0.13,22,0,28,-0.698314,0.063575,0.008084,0.07726896,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.200697,100.075697,0.125,23,0,100.222303,100.072303,0.15,22,0,28,-0.625682,0.063572,0.008083,0.07799528,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.155882,100.059215,0.096667,24,0,100.177474,100.056641,0.120833,23,0,28,-0.625682,0.066322,0.008797,0.07799607,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.201815,100.101037,0.100778,29,0,100.223395,100.097423,0.125972,28,0,33,-0.625682,0.080053,0.012817,0.078,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.124932,100.03271,0.092222,24,0,100.146517,100.031239,0.115278,23,0,28,-0.625682,0.066322,0.008797,0.07799607,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.155109,100.058553,0.096556,24,0,100.1767,100.056006,0.120694,23,0,28,-0.625682,0.066322,0.008797,0.07799607,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","AFIRALM",100.07301,100.002177,0.070833,88,0,100.096467,100.002023,0.094444,87,0,91,0.097786,0.238161,0.115844,0.08528111,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.13503,100.00503,0.13,22,0,100.156372,100.004705,0.151667,21,0,28,-0.698314,0.060825,0.007399,0.07707279,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.223498,100.073498,0.15,22,0,100.24506,100.07006,0.175,21,0,28,-0.625682,0.060822,0.007399,0.07779911,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.178719,100.057886,0.120833,23,0,100.200267,100.055267,0.145,22,0,28,-0.625682,0.063573,0.008083,0.07780052,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.224886,100.098914,0.125972,28,0,100.246422,100.095255,0.151167,27,0,33,-0.625682,0.07731,0.011954,0.07780757,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.147762,100.032484,0.115278,23,0,100.169303,100.03097,0.138333,22,0,28,-0.625682,0.063573,0.008083,0.07780052,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.177946,100.057252,0.120694,23,0,100.199493,100.05466,0.144833,22,0,28,-0.625682,0.063573,0.008083,0.07780052,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.086751,99.992307,0.094444,87,0,100.110324,99.992268,0.118056,86,0,91,0.154586,0.235418,0.11386,0.08569342,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.023024,100.001357,0.021667,28,0,100.044517,100.001184,0.043333,27,0,29,-0.625682,0.07731,0.011954,0.07780757,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.02371,100.001349,0.022361,28,0,100.045889,100.001167,0.044722,27,0,29,-0.375682,0.077295,0.011949,0.08030757,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.024121,100.001343,0.022778,28,0,100.046712,100.001156,0.045556,27,0,29,-0.225682,0.077286,0.011946,0.08180757,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100.00034,100.00034,0,84,0,100.025216,100.000244,0.024972,83,0,84,0.4,0.230109,0.070928,0.089856,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100,100,0,45,0,100.02364,99.999751,0.023889,44,0,45,0.191164,0.123671,0.030589,0.086,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100,100,0,182,0,100.022643,99.999032,0.023611,181,0,182,0.071851,0.484726,0.469918,0.085,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","AFIRALM",100,100,0,28,0,100.023187,99.999854,0.023333,27,0,28,-0.006439,0.077273,0.011942,0.084,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"08/01/2019","ARREACT",100.127545,99.999906,0.127639,107,0,100.153006,99.999839,0.153167,106,0,112,0.6,0.291842,0.108289,0.091856,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","ARREACT",100.101965,99.999854,0.102111,108,0,100.127425,99.999786,0.127639,107,0,112,0.6,0.294599,0.110119,0.091875,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"07/01/2019","BBASE",99.999305,99.999305,0,94,0,100.023496,99.999218,0.024278,93,0,94,0.15,0.257396,0.086415,0.087375,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"08/01/2019","BBASE",100.023654,99.999376,0.024278,93,0,100.047846,99.99929,0.048556,92,0,94,0.15,0.254637,0.08479,0.087356,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"09/01/2019","GICSA",92.211054,91.353498,0.857556,1422,0,92.24061,91.357832,0.882778,1421,0,2548,3.37,3.159207,12.563694,0.1188,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.156915,100.005248,0.151667,21,0,100.178241,100.004908,0.173333,20,0,28,-0.698314,0.058073,0.006745,0.07697944,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.245603,100.070603,0.175,21,0,100.267148,100.067148,0.2,20,0,28,-0.625682,0.05807,0.006744,0.07770576,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.200832,100.055832,0.145,22,0,100.222363,100.053196,0.169167,21,0,28,-0.625682,0.060822,0.007399,0.07770778,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.247092,100.095925,0.151167,27,0,100.268613,100.092252,0.176361,26,0,33,-0.625682,0.074565,0.01112,0.0777179,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.169868,100.031535,0.138333,22,0,100.191393,100.030004,0.161389,21,0,28,-0.625682,0.060822,0.007399,0.07770778,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.200058,100.055225,0.144833,22,0,100.221589,100.052617,0.168972,21,0,28,-0.625682,0.060822,0.007399,0.07770778,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.100707,99.982651,0.118056,86,0,100.124048,99.982381,0.141667,85,0,91,0.154586,0.2341,0.109605,0.08563997,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.045186,100.001853,0.043333,27,0,100.066663,100.001663,0.065,26,0,29,-0.625682,0.074565,0.01112,0.0777179,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.046558,100.001836,0.044722,27,0,100.068723,100.00164,0.067083,26,0,29,-0.375682,0.074551,0.011116,0.0802179,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.047381,100.001825,0.045556,27,0,100.069958,100.001625,0.068333,26,0,29,-0.225682,0.074543,0.011113,0.0817179,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.025261,100.000289,0.024972,83,0,100.050142,100.000198,0.049944,82,0,84,0.4,0.227351,0.069453,0.08985,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.024599,100.00071,0.023889,44,0,100.048229,100.000451,0.047778,43,0,45,0.191164,0.120952,0.029259,0.08592076,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.022409,99.998798,0.023611,181,0,100.045064,99.997842,0.047222,180,0,182,0.071851,0.482171,0.464977,0.08500486,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100.030658,100.007325,0.023333,27,0,100.053582,100.006915,0.046667,26,0,28,-0.097674,0.074536,0.011111,0.08299798,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","AFIRALM",100,100,0,28,0,100.022913,99.999857,0.023056,27,0,28,-0.097674,0.077279,0.011944,0.083,"93_AFIRALM_01519","09/01/2019","06/02/2019",0.083,0.083,"MPS","AA",2,"09/01/2019","06/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","ARREACT",100.153042,99.999875,0.153167,106,0,100.178508,99.999814,0.178694,105,0,112,0.6,0.289084,0.106474,0.09185,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"09/01/2019","BBASE",100.047894,99.999338,0.048556,92,0,100.07209,99.999257,0.072833,91,0,94,0.15,0.251879,0.083179,0.08735,"F_BBASE_18095","07/01/2019","07/02/2019",0.0874,0.0874,"MPS","AA",2,"07/01/2019","11/04/2019",31,94,3.032258065,3,0.08231301,0.08236835,0.0825067
"10/01/2019","GICSA",92.44471,91.561932,0.882778,1421,0,92.47417,91.56617,0.908,1420,0,2548,3.37,3.158394,12.558135,0.1181,"91_GICSA_15","06/12/2018","06/06/2019",0.0908,0.0908,"MPS","AA",4,"04/01/2019","06/01/2019",182,2,0.010989011,0,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.177194,100.003861,0.173333,20,0,100.19858,100.00358,0.195,19,0,28,-0.698314,0.055318,0.00612,0.07716843,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.2661,100.0661,0.2,20,0,100.287706,100.062706,0.225,19,0,28,-0.625682,0.055316,0.00612,0.07789475,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.221269,100.052102,0.169167,21,0,100.242861,100.049528,0.193333,20,0,28,-0.625682,0.058069,0.006744,0.07789586,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.267292,100.090931,0.176361,26,0,100.288872,100.087316,0.201556,25,0,33,-0.625682,0.071818,0.010316,0.07790139,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.190298,100.028909,0.161389,21,0,100.211884,100.02744,0.184444,20,0,28,-0.625682,0.058069,0.006744,0.07789586,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.220494,100.051522,0.168972,21,0,100.242086,100.048975,0.193111,20,0,28,-0.625682,0.058069,0.006744,0.07789586,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.091083,99.949416,0.141667,85,0,100.114808,99.94953,0.165278,84,0,91,0.283958,0.231355,0.10705,0.08706305,"93_AFIRALM_00719","04/01/2019","05/04/2019",0.085,0.085,"MPS","AA",2,"04/01/2019","05/04/2019",91,91,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.065345,100.000345,0.065,26,0,100.086881,100.000214,0.086667,25,0,29,-0.625682,0.071818,0.010316,0.07790139,"93_AFIRALM_00819","07/01/2019","05/02/2019",0.078,0.078,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.067404,100.000321,0.067083,26,0,100.089629,100.000185,0.089444,25,0,29,-0.375682,0.071805,0.010312,0.08040139,"93_AFIRALM_00919","07/01/2019","05/02/2019",0.0805,0.0805,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.06864,100.000307,0.068333,26,0,100.091277,100.000166,0.091111,25,0,29,-0.225682,0.071798,0.01031,0.08190139,"93_AFIRALM_01019","07/01/2019","05/02/2019",0.082,0.082,"MPS","AA",2,"07/01/2019","05/02/2019",29,29,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.050206,100.000262,0.049944,82,0,100.075091,100.000174,0.074917,81,0,84,0.4,0.224592,0.067993,0.089841,"93_AFIRALM_01119","08/01/2019","05/02/2019",0.0899,0.0899,"MPS","AA",2,"08/01/2019","02/04/2019",28,84,3,3,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.035269,99.987491,0.047778,43,0,100.059205,99.987538,0.071667,42,0,45,0.283958,0.118216,0.02795,0.08701659,"93_AFIRALM_01219","08/01/2019","22/02/2019",0.086,0.086,"MPS","AA",2,"08/01/2019","22/02/2019",45,45,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",99.941371,99.894149,0.047222,180,0,99.964565,99.893732,0.070833,179,0,182,0.283958,0.479118,0.459108,0.08716813,"93_AFIRALM_01319","08/01/2019","09/07/2019",0.085,0.085,"MPS","AA",2,"08/01/2019","09/07/2019",182,182,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.052264,100.005597,0.046667,26,0,100.07525,100.00525,0.07,25,0,28,-0.097674,0.071791,0.010308,0.08318147,"93_AFIRALM_01419","08/01/2019","05/02/2019",0.084,0.084,"MPS","AA",2,"08/01/2019","05/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100.021552,99.998496,0.023056,27,0,100.044525,99.998414,0.046111,26,0,28,-0.097674,0.074535,0.011111,0.08318257,"93_AFIRALM_01519","09/01/2019","06/02/2019",0.083,0.083,"MPS","AA",2,"09/01/2019","06/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100,100,0,28,0,100.023736,99.999847,0.023889,27,0,28,0.183958,0.077261,0.011939,0.086,"93_AFIRALM_01619","10/01/2019","07/02/2019",0.086,0.086,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","AFIRALM",100,100,0,28,0,100.02401,99.999843,0.024167,27,0,28,0.283958,0.077255,0.011937,0.087,"93_AFIRALM_01719","10/01/2019","07/02/2019",0.087,0.087,"MPS","AA",2,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","ARREACT",100.17856,99.999866,0.178694,105,0,100.204029,99.999807,0.204222,104,0,112,0.6,0.286326,0.104674,0.091841,"93_ARREACT_00119","03/01/2019","25/04/2019",0.0919,0.0919,"MPS","AA",4,"03/01/2019","25/04/2019",112,112,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","ARREACT",100,100,0,28,0,100.024805,99.999833,0.024972,27,0,28,0.573958,0.077238,0.011931,0.0899,"93_ARREACT_00219","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","ARREACT",100,100,0,28,0,100.024805,99.999833,0.024972,27,0,28,0.573958,0.077238,0.011931,0.0899,"93_ARREACT_00319","10/01/2019","07/02/2019",0.0899,0.0899,"MPS","AA",4,"10/01/2019","07/02/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"10/01/2019","ARREACT",100.000947,100.000947,0,357,0,100.028026,100.000832,0.027194,356,0,357,1.2,0.941616,0.984516,0.097841,"93_ARREACT_00419","10/01/2019","07/02/2019",0.0979,0.0979,"MPS","AA",4,"10/01/2019","02/01/2020",28,357,12.75,12,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.196708,100.001708,0.195,19,0,100.261216,100.001216,0.26,16,0,28,-0.698314,0.052563,0.005526,0.07752397,"93_AFIRALM_00119","02/01/2019","30/01/2019",0.078,0.078,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.287045,100.062045,0.225,19,0,100.352023,100.052023,0.3,16,0,28,-0.64869,0.052561,0.005525,0.07802021,"93_AFIRALM_00219","02/01/2019","30/01/2019",0.09,0.09,"MPS","AA",2,"02/01/2019","30/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.242184,100.048851,0.193333,20,0,100.307117,100.041284,0.265833,17,0,28,-0.64869,0.055316,0.00612,0.07801796,"93_AFIRALM_00319","03/01/2019","31/01/2019",0.087,0.087,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.288142,100.086586,0.201556,25,0,100.353026,100.075887,0.277139,22,0,33,-0.64869,0.06907,0.009541,0.07800674,"93_AFIRALM_00419","03/01/2019","05/02/2019",0.0907,0.0907,"MPS","AA",2,"03/01/2019","05/02/2019",33,33,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.211207,100.026763,0.184444,20,0,100.27612,100.022509,0.253611,17,0,28,-0.64869,0.055316,0.00612,0.07801796,"93_AFIRALM_00519","03/01/2019","31/01/2019",0.083,0.083,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
"11/01/2019","AFIRALM",100.241409,100.048298,0.193111,20,0,100.306342,100.040814,0.265528,17,0,28,-0.64869,0.055316,0.00612,0.07801796,"93_AFIRALM_00619","03/01/2019","31/01/2019",0.0869,0.0869,"MPS","AA",2,"03/01/2019","31/01/2019",28,28,1,1,0.08231301,0.08236835,0.0825067
